Striker_ID,Nationality,Footedness,Marital Status,Goals Scored,Assists,Shots on Target,Shot Accuracy,Conversion Rate,Dribbling Success,Movement off the Ball,Hold-up Play,Aerial Duels Won,Defensive Contribution,Big Game Performance,Consistency,Penalty Success Rate,Impact on Team Performance,Off-field Conduct
398,Germany,Left-footed,No,21.76936187,8.440141059,18.19870173,0.759864717,0.149802131,0.872469665,84.89113108,67.10549102,15.17899964,28.79952578,8.466108563,0.858151409,0.687434503,7.284755825,7.758825623
399,Spain,Left-footed,Yes,14.42730077,11.6195269,33.40289736,0.656091945,0.210363366,0.671255248,92.71449745,64.29340823,25.4002803,46.70911248,3.214475645,0.753754184,0.795870864,7.762705669,5.319750209
400,Brazil,Left-footed,Yes,21.18908156,5.549192987,20.40174005,0.570451968,0.203467217,0.72873289,65.95602577,63.79639648,24.71394257,46.0379052,7.622981718,0.859180534,0.652549731,9.731052925,7.028642511
401,Germany,Right-footed,Yes,7.027861706,9.106019927,17.67162312,0.66969544,0.163913122,0.695448775,74.91429453,54.43881253,22.43652619,36.08123235,4.62446952,0.742977964,0.894680757,5.73971434,5.024276593
402,France,Left-footed,No,12.00312489,6.819983563,28.75656927,0.566618051,0.208841044,0.657576367,75.69760357,58.69939706,25.35964933,29.82235691,6.205353495,0.497772208,0.805500294,8.148083862,5.749627797
403,England,Right-footed,Yes,15.0262185,8.086234469,33.29992908,0.717312464,0.172665996,0.643016707,71.95481732,76.69069526,15.60358609,29.72596448,8.068729797,0.734803262,0.842243497,6.780271754,8.777637821
404,France,Left-footed,No,15.23490297,11.83535559,30.03267317,0.636964219,0.186417244,0.732950874,69.01154799,50.57441994,21.7429756,36.26731754,7.182187213,0.856014382,0.753381139,6.631826266,5.652253347
405,Spain,Right-footed,No,12.74967264,8.573297204,31.9723338,0.589269786,0.283672605,0.54828263,74.3597539,76.14778791,19.37412786,46.44518492,5.29692004,0.660625398,0.763279607,5.455615224,10.22526861
406,France,Right-footed,No,18.11424966,8.139309644,19.70243438,0.644771693,0.267023053,0.775057917,44.67753915,56.77971846,24.23441052,49.28245691,7.012546312,0.711203503,0.828756391,10.33120643,7.857759418
407,England,Right-footed,Yes,9.661897853,3.920431577,15.04732533,0.442912385,0.135020938,0.65838056,76.8206949,73.25432109,19.42387884,35.03468265,3.93692937,0.73238665,0.683594937,6.24899992,8.171189408
408,Spain,Left-footed,Yes,14.28810257,10.2387607,35.50933556,0.487323253,0.241486621,0.586993066,71.26177904,45.93184991,18.07528556,28.46507574,9.300534792,0.460048612,0.764200957,8.398928494,7.443254065
409,France,Left-footed,Yes,15.60147816,9.936452543,22.74124113,0.480607499,0.240569828,0.654998714,67.77525103,65.85904201,22.70454259,42.67843638,6.589431961,0.917134758,0.714038649,3.249985225,9.545695677
410,Spain,Left-footed,Yes,17.57219417,14.48976417,23.24416888,0.614294309,0.142586836,0.825714922,90.46862196,52.63229864,24.38084584,31.76465029,9.237099889,0.659862432,0.710943119,9.359977059,9.566319776
411,Brazil,Left-footed,No,18.55807439,7.076665295,34.29735899,0.7732515,0.240938882,0.646466491,63.25065981,45.84732808,16.65827403,34.81747361,5.946936626,0.800573543,0.589016176,9.104422312,8.670108704
412,Brazil,Right-footed,No,9.376789541,8.657450983,28.89361007,0.823130015,0.276896596,0.735845362,65.96924011,62.18534042,19.69462164,53.2527609,5.952848023,0.741329886,0.933932659,7.194868221,9.129578212
413,France,Left-footed,No,7.329429146,8.748151051,28.1912144,0.66380511,0.14387276,0.626904372,89.91553302,70.09471789,14.70779683,48.27115429,5.471626427,0.875761906,0.731346125,6.546115068,7.57582066
414,Spain,Left-footed,Yes,21.38838411,12.73235984,40.15501641,0.650084447,0.154124859,0.775792185,61.67938695,51.55058561,7.509694913,41.57974312,8.752347863,0.790605612,0.916337606,7.800000011,9.084406014
415,England,Right-footed,No,16.66157006,7.714113403,20.49537239,0.419894227,0.250883073,0.768550774,64.49884717,45.0098404,21.00229816,27.28080999,5.581137685,0.726507573,0.906879232,11.57758132,7.324244449
416,France,Right-footed,Yes,11.25756732,8.837064577,31.4948809,0.54573262,0.213574766,0.884860883,68.52974577,59.08155236,23.04452678,42.11396567,8.289190865,0.660648491,0.671400029,3.473526602,8.004463244
417,Brazil,Right-footed,No,22.75575988,9.823689529,25.39909187,0.521221625,0.227573814,0.682443605,78.40734482,59.12564671,21.31033405,50.62657291,6.235095205,0.82978507,0.691158876,8.564054775,7.450712501
418,Brazil,Left-footed,Yes,15.57837317,8.559827369,26.88014595,0.53791524,0.217029461,0.76686548,72.07802507,65.48319628,10.25219141,36.24366334,3.0480734,0.56265587,1,5.176765396,7.085562921
419,France,Right-footed,Yes,20.89648592,6.660699156,35.69927898,0.583185618,0.219534796,0.709806754,57.07374653,69.49594571,18.24575285,53.5111409,5.859371864,0.814589042,0.975092594,6.960163207,6.621776405
420,Spain,Right-footed,No,15.33759241,8.582269979,28.55485029,0.552790942,0.133676394,0.829587178,64.67831437,59.40584819,8.9082612,52.9274529,4.641783571,0.640095525,0.796848149,6.504239762,8.935380208
421,Brazil,Right-footed,No,25.30373962,11.22089525,28.76807255,0.402070019,0.252365885,0.628116761,63.92645567,78.55503315,26.84850554,56.63732832,7.067805447,0.875228366,0.825737311,6.143363484,10.62121183
422,Spain,Left-footed,No,23.77670421,4.920454102,32.50755136,0.674791026,0.2584795,0.774500531,69.22778955,62.24234745,14.56972709,43.05243127,4.619184529,0.766129954,0.73691536,6.979069742,10.34220394
423,Brazil,Right-footed,No,13.75517926,8.398909022,22.44533089,0.492725697,0.188530463,0.68053027,74.25843659,56.53573494,26.27701805,45.873917,8.851950201,0.814412377,0.843235271,4.731657709,5.486869328
424,Brazil,Left-footed,Yes,19.85785475,5.899637555,19.12553233,0.623924686,0.197826153,0.693581182,74.18205756,43.88432641,24.72934822,54.14187288,6.817848279,0.758198881,0.72828181,9.058360872,10.5784061
425,Germany,Left-footed,No,18.22687975,11.58513989,17.68633564,0.807408267,0.123444625,0.709175248,52.23988246,57.3734048,15.49704824,44.47393937,6.64480801,0.57476229,0.596764624,3.411712978,7.363682997
426,Brazil,Right-footed,No,21.84315779,3.430439286,11.23550387,0.508061541,0.225712738,0.72522404,80.63940988,56.63613055,14.33607524,34.98765892,8.311784276,0.663927084,0.667844421,8.079529026,9.20146603
427,England,Right-footed,No,10.1753827,6.323234458,39.39344991,0.346971248,0.228602872,0.688377096,72.52568846,69.60304796,21.75185108,35.51457163,8.927813868,0.817238934,0.802109275,6.346928295,6.187569336
428,France,Left-footed,Yes,18.4302573,9.131635625,17.27754144,0.571399578,0.196890449,0.721471318,83.84532048,64.62483624,15.77837981,42.38554954,6.959802496,0.766665582,0.686893276,4.658150212,8.283959828
429,France,Right-footed,Yes,20.29212243,12.69657209,23.45122463,0.710095963,0.256217668,0.857811806,74.44198327,48.20630878,20.51242321,27.09438578,5.457599401,0.868098991,0.793272254,7.404766741,8.627446366
430,Spain,Right-footed,No,6.206302568,7.802749217,23.0623069,0.795834745,0.183296138,0.798544969,81.01322958,61.72254386,17.58586205,38.56741085,3.452060768,0.790327456,0.692533896,3.886097827,5.030790416
431,Brazil,Left-footed,Yes,9.083707437,6.33440142,27.15184688,0.477045041,0.228230296,0.786915459,74.66545311,66.71531172,11.09420793,50.96547118,5.627900486,0.653329811,0.721764608,7.079427643,9.216534333
432,England,Left-footed,No,4.803839111,13.64347121,30.71016049,0.649669922,0.149016783,0.654446047,83.46225756,75.28031359,8.847659904,18.08746149,5.765575507,0.670393586,0.885316531,4.154246184,10.69187002
433,Spain,Right-footed,Yes,13.65296583,3.655958299,31.02331442,0.553468954,0.198822392,0.611075917,75.22250636,68.87503967,21.13342124,55.34482102,7.214114906,0.760291739,0.824748055,7.922544169,7.650704109
434,Germany,Left-footed,Yes,18.58771128,1.40358213,20.91845793,0.589405165,0.191282287,0.795530056,69.02084754,67.60846654,17.19221127,51.22374219,6.309706238,0.518595593,0.799033558,5.151285333,10.72033626
435,Spain,Right-footed,Yes,22.51178526,9.32004335,23.830148,0.864434335,0.211265396,0.787604679,92.7243472,60.60085995,17.23455092,35.40235384,8.375865944,0.917344189,0.887896397,6.098011966,7.620613013
436,Spain,Right-footed,Yes,15.3704739,6.493837327,26.97805965,0.449702967,0.181523654,0.847267068,78.89037122,63.88312005,23.4793192,45.43390828,5.774033457,0.794174674,0.848060859,7.587898776,9.699169062
437,Brazil,Right-footed,No,23.14307773,4.936301549,23.25916212,0.625373966,0.19342637,0.639601937,75.73744421,72.49504901,25.86721138,40.03147727,6.885917666,0.87270346,0.944656329,5.454915776,3.562860068
438,Germany,Left-footed,No,8.099492709,10.12506934,36.25141903,0.646769317,0.241302359,0.677045134,57.23695583,46.67222603,18.63727639,52.29990368,9.367974886,0.591939606,0.754014074,6.884072001,12.83755556
439,Spain,Right-footed,No,6.483087803,8.731402141,28.43682466,0.708578632,0.178161788,0.536051584,57.11692383,56.50560673,18.29700647,49.82683143,7.683650428,0.874456516,0.757036502,3.972338998,10.99091649
440,England,Right-footed,Yes,14.72226151,6.307764108,30.1441445,0.609798315,0.119671145,0.660752889,72.92715482,52.27431251,22.50071517,25.99929277,6.879924917,0.973149891,0.669889073,8.261751207,7.430748991
441,England,Right-footed,No,16.92032724,4.159086804,29.64016888,0.630805054,0.287479195,0.799657051,71.45521198,63.79153119,13.21532215,45.87262413,5.796111116,0.617912164,0.757101928,10.52982761,4.055821947
442,France,Left-footed,No,14.83652626,10.61737198,33.214317,0.560835143,0.269072704,0.653350462,63.85877435,72.30222176,21.11576527,37.94372146,5.733537207,0.827140179,0.896476989,12.58441774,8.576056737
443,Germany,Left-footed,No,4.6627895,9.950603534,26.26715091,0.626912694,0.135386865,0.76404798,71.409827,54.03025713,22.75942986,40.82832571,5.298773494,0.750110994,0.929998737,7.182336293,5.112148906
444,Germany,Left-footed,Yes,14.5543998,7.702472409,15.92217636,0.565680772,0.23448539,0.680949689,85.88626928,36.09695633,23.40115104,32.71828099,5.917986268,0.595556615,0.896030517,8.576408282,8.889707075
445,France,Left-footed,Yes,8.477652497,13.53991099,27.79781566,0.662157189,0.174851261,0.732405703,76.95402475,55.87779255,10.31623649,57.48137069,8.511331677,0.799288397,0.620580813,3.438748654,8.823131438
446,Spain,Left-footed,Yes,18.34836274,4.789745701,20.44050174,0.563038966,0.213174361,0.585230861,58.5899149,69.13473732,16.19322365,50.4006182,6.556223457,0.83336032,0.908314521,10.00546865,6.117193662
447,Germany,Right-footed,No,16.83299123,3.423424487,21.29968323,0.637710039,0.214711206,0.708520945,68.88491173,65.37629903,15.60868374,32.60228836,4.300453861,0.689887345,0.616148138,8.552457009,10.24193405
448,England,Left-footed,No,10.30060107,5.92427579,29.10454813,0.597073719,0.18827961,0.400886403,61.95033519,64.28186248,20.49943477,26.65389393,10.53633859,0.866591652,0.889811732,6.03213311,9.611149406
449,England,Left-footed,No,12.43066541,7.863241951,33.6679815,0.712605025,0.160811717,0.681310384,66.12300084,57.20006698,22.4037229,36.14327369,7.639930382,0.583323659,0.763221547,9.474361601,9.951646675
450,Brazil,Left-footed,Yes,9.703932391,8.730018348,25.14890104,0.594860628,0.165472947,0.536952676,65.86384334,47.20969264,27.48355204,44.34502646,4.186113199,0.600524385,0.870253331,6.491047847,8.017715407
451,Germany,Right-footed,Yes,14.68660451,7.276291826,27.16183109,0.422696753,0.154190404,0.820599452,65.22354417,65.15294322,17.5251726,42.40205844,6.116302146,0.76365974,0.666755165,6.083949634,5.168951866
452,Spain,Left-footed,No,19.7757116,9.05616619,36.91550461,0.72619215,0.15840889,0.777740735,57.44864628,51.6571819,17.51213751,52.53132825,7.221772766,0.752538528,0.917116763,7.950669851,9.955744544
453,France,Left-footed,Yes,10.07136977,4.245381727,26.68527226,0.50942677,0.196641085,0.746667098,68.72345318,81.84096733,25.74836009,47.89919722,10.40918419,0.678342651,0.653502525,4.873291,7.459257202
454,France,Right-footed,Yes,17.52023258,12.33129381,43.2117818,0.534623366,0.164212001,0.852100623,64.39392363,65.70507208,21.48288469,49.69569026,4.783775083,0.830959444,0.733154509,9.043249529,5.220439714
455,Spain,Left-footed,Yes,12.34871191,7.753546465,28.95856752,0.540433871,0.234102603,0.605108348,40.7055131,54.19351697,26.33825756,43.26855401,8.952081439,0.803089431,0.700190537,4.888020376,10.70407873
456,Brazil,Right-footed,Yes,11.03563584,11.35188749,12.67466069,0.737443809,0.274362308,0.87473632,90.52972025,53.88614753,21.44364002,26.1070127,9.798972854,0.835813907,0.624571515,4.89989042,12.19881504
457,France,Right-footed,No,14.4648482,9.028176039,30.27339135,0.386432579,0.170997338,0.793219156,80.88769654,59.07055793,14.21441691,38.04301469,5.74269139,0.737686356,0.809452757,5.180620423,7.917503742
458,Germany,Right-footed,Yes,9.823788388,9.370259657,27.66810869,0.913774853,0.211970225,0.676344471,66.23699275,57.60498078,13.33435823,50.6008974,6.444972762,0.810258027,0.980608912,8.519000075,12.31824231
459,Brazil,Right-footed,Yes,12.23175347,9.709301841,34.02826928,0.705605681,0.224984256,0.813562015,70.1881905,71.16833776,12.24243875,39.48477071,4.927381505,0.70543497,1,5.766449277,8.182629457
460,Germany,Right-footed,Yes,9.010610537,9.34312568,29.71226946,0.622323891,0.223600114,0.589370649,58.28345653,61.8641617,23.31025917,45.03090369,6.593077718,0.955381869,0.809715579,4.304008431,7.239088192
461,England,Left-footed,Yes,24.82362566,9.92816828,24.03080811,0.5945106,0.203797763,0.617548584,86.95722878,52.68368261,25.94298412,36.81251685,6.926820051,0.668745423,0.911668128,5.78864,6.739083092
462,Brazil,Right-footed,No,15.17631776,11.98745759,16.42991235,0.628555407,0.237134121,0.639141028,88.97288695,78.90440685,29.24681071,29.70188151,8.319299996,0.960529743,0.823209464,6.935915259,11.27416482
463,France,Right-footed,No,11.50137246,8.589563509,23.5368372,0.652112243,0.224112448,0.647102229,71.56693728,60.49308332,24.21552666,38.76655936,9.180366942,0.753488795,0.849888319,4.638055033,6.439712237
464,Brazil,Left-footed,Yes,16.06989955,10.12701127,19.04635682,0.664521559,0.138116879,0.594344236,80.23530644,67.68839676,25.81419289,43.09047443,5.503807871,0.612448911,0.765785135,4.696637782,9.47053862
465,Brazil,Right-footed,Yes,14.43835975,7.730792917,20.93633585,0.655560447,0.243457803,0.822308307,71.75286779,53.91773493,17.09991834,33.44312281,3.065349872,0.886807935,0.819507693,11.22259267,6.88167233
466,Brazil,Left-footed,Yes,13.895152,12.32035165,29.12004883,0.608958068,0.244364542,0.67411456,56.63274561,63.63115628,14.21792092,37.64288755,6.957510441,0.762590139,0.85374787,5.278869192,7.079386475
467,Brazil,Left-footed,Yes,18.0708335,5.970823094,36.68933153,0.580266158,0.161835695,0.735250497,65.88176631,63.11109991,24.25039666,30.60536758,7.58707506,0.83511241,0.742154027,6.353915262,10.06049939
468,Germany,Left-footed,Yes,18.78753855,13.4028213,27.76270071,0.584872672,0.201896892,0.642964863,71.31927967,41.10350708,22.08840376,51.19244918,7.498835375,0.872385592,0.79225057,6.265525998,7.239926307
469,England,Right-footed,Yes,12.34749426,7.879526148,16.62881857,0.580509172,0.23416645,0.51793967,65.45452281,80.1527511,20.53722187,37.05544242,6.346653505,0.783795555,0.794156988,6.157286384,7.190409241
470,Spain,Right-footed,No,12.1209088,3.707674694,28.11221868,0.71337701,0.189534309,0.727005736,67.81346723,72.90644461,21.9368574,54.52755545,7.249504199,0.690775916,0.882640332,8.24269348,10.26560939
471,Brazil,Right-footed,Yes,13.62474151,8.384313245,33.37642041,0.659355672,0.253648902,0.508774502,69.08600442,56.02804684,21.61592741,55.28747851,10.03088962,0.847571338,0.693396783,8.896285901,11.19479459
472,France,Left-footed,No,3.490394176,5.956845028,20.73151967,0.305961137,0.318193625,0.693136595,69.19121502,48.9773026,26.4190843,39.18954035,7.763468338,0.750075551,0.794845779,6.388091137,9.289379607
473,Brazil,Right-footed,No,7.424044689,10.52193065,24.06187983,0.665590078,0.160700698,0.563168496,70.5225849,63.47561614,26.47492792,29.91551267,6.25326315,0.818585782,0.991200547,4.527043427,6.690460449
474,France,Right-footed,Yes,21.83437134,6.042128062,25.10281736,0.619473619,0.13094777,0.8987276,59.39394934,60.86697699,22.72110176,19.14102122,5.999604366,0.534626943,0.916406015,9.548880456,6.978783001
475,Germany,Right-footed,No,23.22483857,6.6614497,19.50571181,0.598129124,0.21519093,0.791136272,62.82983851,63.55668949,24.22901436,25.27962927,6.660295285,0.794698172,0.934917905,6.809317818,8.159830527
476,France,Left-footed,No,13.7548198,2.331377807,29.53796304,0.561148155,0.236078125,0.710575379,57.15415734,61.91577396,22.57031276,26.26165175,10.27347992,0.686141417,0.802443184,10.46064363,8.641860124
477,Spain,Left-footed,No,17.88278482,6.643081042,24.15336296,0.712411272,0.188456681,0.826370668,79.7781555,65.06240989,17.69415134,53.78469627,6.633398581,0.915330964,0.832099756,2.508828205,6.02426818
478,England,Right-footed,No,16.55625077,0.72836202,27.93672711,0.694752646,0.272663033,0.615368402,48.94353058,74.47305699,23.78282337,41.15824587,6.960411311,0.812308735,0.900223617,7.390806443,9.446075879
479,France,Right-footed,No,30.39440404,3.24829153,18.78755476,0.522712233,0.13306971,0.754347938,81.53590343,65.68103205,13.02752466,43.89604524,6.035372858,0.773985775,0.956025553,10.83721267,8.171026659
480,France,Right-footed,No,20.59787456,10.28124397,21.9377919,0.640705229,0.234645931,0.719981043,83.86349397,49.50344501,25.26945776,17.79578991,9.197966715,0.798630999,0.604839709,6.293471729,4.568583363
481,England,Right-footed,Yes,14.36041204,10.35740048,30.0566695,0.502834327,0.169706959,0.726402008,66.97819413,73.62562853,14.0273853,28.02033571,10.91967451,0.650155915,0.668455869,6.549013153,6.142147035
482,Spain,Left-footed,No,10.2222978,9.276372685,22.39016794,0.462038184,0.285968895,0.82723535,43.96862912,76.40614563,21.42901643,48.87079776,7.901226099,0.912325669,0.93094441,7.591023383,6.991742653
483,Brazil,Left-footed,No,6.967768399,5.099071571,37.08874696,0.537328278,0.299625768,0.77324921,66.38689438,91.52056735,15.77423021,42.86774112,7.165545808,0.949137042,0.772311064,5.882408362,7.854284622
484,France,Left-footed,No,16.01731818,7.856865932,22.2025467,0.686239347,0.161667171,0.728872366,69.35815839,48.76505967,22.76694492,38.52794721,7.073565666,0.789291351,0.732827921,6.375856136,11.77855759
485,England,Left-footed,Yes,11.21824627,7.989192383,26.57279308,0.695312505,0.172522143,0.534511256,59.8940178,62.42882013,19.83037387,45.64842359,2.231386422,0.909040357,0.674583901,6.324369812,8.476342612
486,Germany,Right-footed,No,7.888731452,4.524905932,31.52813582,0.651308542,0.242979394,0.60399537,64.84781606,39.17901297,12.02622021,56.35797806,8.490301729,0.69308518,0.74449833,5.745158531,6.31845622
487,England,Right-footed,Yes,11.76713558,12.51019491,15.07143987,0.672509579,0.180643468,0.687729107,85.30195199,65.53149156,22.10349816,37.78957536,7.268332832,0.670288643,0.659763072,9.4577131,8.441261609
488,Germany,Right-footed,No,9.592259982,10.63208687,12.67433832,0.651617829,0.197729439,0.709337237,76.64927162,54.51799702,17.11039612,40.69369803,7.856684101,0.754092475,1,7.922156065,7.295824505
489,Spain,Left-footed,Yes,23.43570818,7.337107479,14.3204058,0.53585184,0.201269421,0.586979628,60.75435886,79.23445795,24.4057336,41.92596919,5.577075612,0.793494104,0.797756395,7.501256464,8.649516479
490,Brazil,Right-footed,Yes,19.40819878,8.080657517,33.83808872,0.643192254,0.104016342,0.941167668,54.0240083,52.2538503,20.00662844,63.92109635,6.231086242,0.710601332,0.794204946,8.617142014,9.161135374
491,England,Left-footed,No,14.96013679,8.625148424,21.13699298,0.680040953,0.199308113,0.851639406,66.72982682,43.10816962,21.97710493,19.00643736,6.177950127,0.803776819,0.858807668,6.471288334,10.41846129
492,France,Left-footed,No,22.39972069,1.874795395,42.907395,0.675429133,0.165513611,0.760211832,67.86543221,55.28736259,15.21215522,46.83223015,9.043245968,0.780638948,0.896234517,5.451592363,7.951427009
493,Spain,Right-footed,Yes,15.38684154,7.258467852,21.05026681,0.718891337,0.175343859,0.707203686,74.96199187,40.24512229,17.05333884,38.85197751,6.242480327,0.650169322,0.894588816,5.794751391,11.27792106
494,England,Right-footed,No,10.69357899,5.954047256,26.29185912,0.670830385,0.2721816,0.678779103,64.64683287,67.51099455,17.70680682,45.66771726,11.16532064,0.801879302,0.907362194,7.003566082,9.816045325
495,France,Right-footed,Yes,22.61562039,4.99513997,35.79476967,0.635144821,0.137174655,0.604808154,75.11499575,39.34916954,24.2835124,33.42627446,7.861724838,0.836352824,0.736915445,4.881576583,6.58512091
496,England,Left-footed,Yes,17.69455022,7.156699121,39.04265022,0.707015024,0.240660259,0.707748052,89.3515404,60.28457581,28.38688544,39.51034969,4.44863468,0.767146932,0.77021332,5.999477967,12.41971133
497,Germany,Right-footed,Yes,9.813769228,13.39305958,39.43052504,0.597347874,0.186051853,0.725775254,78.15501022,39.2218818,15.97414124,47.11410579,6.742907413,0.86526481,0.876903166,5.967766716,8.653989027
498,England,Left-footed,Yes,14.04830661,9.922528584,33.45856361,0.511812535,0.186011992,0.575823942,69.51911493,56.79702195,25.38424072,71.12910201,5.696649756,0.628259621,0.747261094,11.24911246,6.329750992
499,England,Right-footed,Yes,10.62190873,6.286463031,32.16843768,0.583693304,0.239518595,0.733417642,68.16849529,76.43378156,9.151612911,48.08036189,2.61123506,0.796795042,0.799489337,1.45237012,11.3058261
500,England,Left-footed,No,8.086001345,9.717748344,29.14768864,0.525509736,0.217002565,0.684474095,66.43326866,63.60647891,14.02905299,31.51934402,10.19894188,0.632971929,0.839876376,6.640760557,12.15555517
